Property Name,Floorplan,Unit,Floor,Bedrooms,Bathrooms,Partial Bathrooms,SF,Available On,Deposit,Term,Est AMI Level,Last Asking Rent,Asking Rent PSF,Last Effective Rent,Effective Rent PSF,On Market Date,Off Market Date,Days on Market,Days Vacant
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",125,2,1,1,,722,1/17/2026,400,,80%,1520,2.11,1520,2.11,2025-11-17,2025-11-19,3,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",125,2,1,1,,722,1/17/2026,400,,80%,1600,2.22,1600,2.22,2026-02-27,2026-03-13,15,15
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",230,,1,1,,722,1/11/2025,400,,80%,1725,2.39,1725,2.39,2024-12-10,2025-01-30,52,20
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",230,,1,1,,722,12/6/2025,400,,80%,1650,2.29,1650,2.29,2025-10-18,2026-02-19,125,76
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",305,,1,1,,722,7/13/2025,400,,80%,1675,2.32,1675,2.32,2025-05-30,2025-07-06,38,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",327,2,1,1,,722,8/1/2025,400,,80%,1675,2.32,1675,2.32,2025-06-03,2025-06-11,9,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",103,,1,1,,722,2/8/2025,,,80%,1375,1.9,1375,1.9,2024-12-27,2024-12-30,4,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",103,,1,1,,722,2/18/2026,400,,80%,1700,2.35,1700,2.35,2025-12-30,2026-03-01,62,12
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",343,4,1,1,,722,12/31/2025,400,,80%,1700,2.35,1700,2.35,2025-10-18,2025-10-20,3,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",145,4,1,1,,722,12/13/2024,400,,80%,1675,2.32,1675,2.32,2024-11-12,2025-01-30,80,49
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",145,4,1,1,,722,3/17/2026,400,,80%,1700,2.35,1700,2.35,2026-01-27,2026-02-06,11,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",213,1,1,1,,722,11/8/2024,400,,80%,1495,2.07,1495,2.07,2024-11-12,2025-01-16,66,66
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",213,1,1,1,,722,2/18/2026,400,,80%,1700,2.35,1700,2.35,2025-12-30,2026-03-11,72,22
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",203,,1,1,,722,5/10/2025,400,,80%,1675,2.32,1675,2.32,2025-03-27,2025-03-29,3,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",203,,1,1,,722,6/7/2026,400,,80%,1700,2.35,1700,2.35,2026-04-24,2026-05-07,14,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",111,1,1,1,,722,6/6/2026,400,,80%,1700,2.35,1700,2.35,2026-04-24,2026-05-11,18,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",344,4,1,1,,722,4/16/2025,400,,80%,1675,2.32,1675,2.32,2025-03-04,2025-05-08,66,23
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",344,4,1,1,,722,6/27/2026,400,,80%,1700,2.35,1700,2.35,2026-05-08,2026-05-17,10,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",114,1,1,1,,722,6/7/2025,400,,120%,1775,2.46,1775,2.46,2025-04-25,2025-04-26,2,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",114,1,1,1,,722,12/23/2025,400,,120%,1750,2.42,1750,2.42,2025-11-05,2025-11-06,2,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",304,,1,1,,722,6/3/2025,400,,120%,1725,2.39,1725,2.39,2025-04-29,2025-04-30,2,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",304,,1,1,,722,7/14/2026,400,,120%,1750,2.42,1750,2.42,2026-05-13,2026-05-18,6,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",212,1,1,1,,722,7/26/2026,400,,120%,1750,2.42,1750,2.42,2026-06-02,2026-06-03,2,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",130,3,1,1,,722,6/4/2026,400,,120%,1750,2.42,1750,2.42,2026-04-14,2026-04-17,4,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",306,,1,1,,722,2/13/2025,400,,120%,1725,2.39,1725,2.39,2025-01-07,2025-01-27,21,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",306,,1,1,,722,10/30/2025,400,,120%,1750,2.42,1750,2.42,2025-09-03,2025-09-17,15,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",306,,1,1,,722,4/25/2026,400,,120%,1750,2.42,1750,2.42,2026-03-03,2026-04-03,32,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",226,2,1,1,,722,6/14/2025,400,,120%,1725,2.39,1725,2.39,2025-04-30,2025-06-12,44,0
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",226,2,1,1,,722,3/14/2026,400,,120%,1750,2.42,1750,2.42,2026-01-29,2026-04-08,70,26
Huntington,"1 Bed, 1 Bath, 722 Sq. Ft.",332,3,1,1,,722,5/1/2026,400,,120%,1750,2.42,1750,2.42,2026-03-04,2026-03-27,24,0
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",108,,2,2,,959,5/8/2025,400,,80%,2025,2.11,2025,2.11,2025-03-21,2025-04-15,26,0
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",108,,2,2,,959,9/27/2025,400,,80%,1650,1.72,1650,1.72,2025-08-14,2025-12-30,139,95
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",207,,2,2,,959,2/8/2025,400,,80%,1975,2.06,1975,2.06,2024-12-27,2025-04-20,115,72
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",207,,2,2,,959,11/15/2025,400,,80%,1700,1.77,1700,1.77,2025-10-01,2026-01-01,93,48
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",142,4,2,2,,959,5/18/2025,400,,80%,1975,2.06,1975,2.06,2025-04-02,2025-06-04,64,18
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",142,4,2,2,,959,1/8/2026,400,,80%,1800,1.88,1800,1.88,2025-12-01,2026-02-23,85,47
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",109,,2,2,,959,12/20/2024,400,,120%,1975,2.06,1975,2.06,2024-11-14,2025-04-25,163,127
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",216,1,2,2,,959,11/20/2024,400,,120%,1975,2.06,1975,2.06,2024-11-12,2024-12-27,46,38
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",215,1,2,2,,959,8/7/2025,400,,120%,1975,2.06,1975,2.06,2025-06-11,2025-07-10,30,0
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",247,4,2,2,,959,9/27/2025,400,,120%,1975,2.06,1975,2.06,2025-08-22,2025-08-29,8,0
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",247,4,2,2,,959,4/8/2026,400,,120%,2000,2.09,2000,2.09,2026-02-18,2026-04-18,60,11
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",201,,2,2,,959,2/28/2026,400,,120%,2000,2.09,2000,2.09,2026-01-07,2026-03-14,67,15
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",242,4,2,2,,959,3/7/2026,400,,120%,2000,2.09,2000,2.09,2026-02-24,2026-04-08,44,33
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",209,,2,2,,959,3/19/2025,400,,120%,1975,2.06,1975,2.06,2025-02-01,2025-03-01,29,0
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",209,,2,2,,959,4/8/2026,400,,120%,2000,2.09,2000,2.09,2026-03-02,2026-04-17,47,10
Huntington,"2 Bed / 2 Bath, 959 sq. ft.",141,4,2,2,,959,8/16/2026,400,,120%,2020,2.11,2020,2.11,2026-07-02,2026-07-03,2,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",333,3,2,2,,1023,1/13/2026,400,,80%,1650,1.61,1650,1.61,2025-12-01,2026-03-17,107,64
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",364,,2,2,,1023,3/12/2025,400,,80%,2025,1.98,2025,1.98,2025-01-29,2025-06-03,126,84
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",364,,2,2,,1023,1/22/2026,400,,80%,1650,1.61,1650,1.61,2025-12-04,2026-03-17,104,55
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",223,2,2,2,,1023,7/12/2025,400,,80%,1700,1.66,1700,1.66,2025-06-10,2025-11-27,171,139
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",350,,2,2,,1023,12/3/2025,400,,80%,1700,1.66,1700,1.66,2025-10-17,2025-12-24,69,22
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",274,,2,2,,1023,1/11/2025,400,,80%,1800,1.76,1800,1.76,2024-12-10,2024-12-17,8,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",274,,2,2,,1023,12/19/2025,400,,80%,1700,1.66,1700,1.66,2025-10-30,2026-01-06,69,19
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",173,,2,2,,1023,5/14/2025,400,,80%,2025,1.98,2025,1.98,2025-03-26,2025-04-15,21,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",173,,2,2,,1023,9/18/2025,400,,80%,1700,1.66,1700,1.66,2025-07-29,2025-12-19,144,93
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",255,,2,2,,1023,5/3/2025,400,,80%,2025,1.98,2025,1.98,2025-04-03,2025-04-15,13,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",255,,2,2,,1023,9/25/2025,400,,80%,1700,1.66,1700,1.66,2025-07-29,2025-12-01,126,68
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",380,,2,2,,1023,9/5/2025,400,,80%,1700,1.66,1700,1.66,2025-07-24,2025-12-04,134,91
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",272,,2,2,,1023,12/13/2024,400,,80%,1800,1.76,1800,1.76,2024-11-12,2025-02-07,88,57
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",279,,2,2,,1023,12/19/2024,400,,80%,1800,1.76,1800,1.76,2024-12-10,2024-12-20,11,2
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",366,,2,2,,1023,10/31/2024,400,,80%,1800,1.76,1800,1.76,2024-11-12,2024-12-27,46,46
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",365,,2,2,,1023,10/5/2024,400,,80%,1850,1.81,1850,1.81,2024-11-12,2024-12-12,31,31
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",374,,2,2,,1023,10/8/2025,400,,80%,1900,1.86,1900,1.86,2025-08-22,2025-12-08,109,62
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",273,,2,2,,1023,10/25/2025,400,,80%,1900,1.86,1900,1.86,2025-08-30,2025-12-14,107,51
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",263,,2,2,,1023,1/10/2025,400,,120%,2025,1.98,2025,1.98,2024-11-27,2025-05-05,160,116
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",355,,2,2,,1023,7/2/2025,400,,120%,2025,1.98,2025,1.98,2025-05-20,2025-07-02,44,1
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",340,4,2,2,,1023,8/13/2025,400,,120%,2025,1.98,2025,1.98,2025-07-01,2025-08-26,57,14
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",250,,2,2,,1023,5/24/2025,400,,120%,2025,1.98,2025,1.98,2025-03-26,2025-03-27,2,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",166,,2,2,,1023,10/26/2024,400,,120%,1800,1.76,1800,1.76,2024-11-12,2025-01-07,57,57
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",166,,2,2,,1023,6/20/2025,400,,120%,2025,1.98,2025,1.98,2025-05-09,2025-06-03,26,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",323,2,2,2,,1023,1/26/2025,400,,120%,2025,1.98,2025,1.98,2024-12-11,2025-02-19,71,25
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",280,,2,2,,1023,5/13/2026,400,,120%,2050,2,2050,2,2026-03-21,2026-04-16,27,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",373,,2,2,,1023,3/15/2025,400,,120%,2025,1.98,2025,1.98,2025-02-04,2025-07-01,148,109
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",373,,2,2,,1023,11/19/2025,400,,120%,2050,2,2050,2,2025-10-01,2025-12-16,77,28
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",150,,2,2,,1023,4/19/2025,400,,120%,2025,1.98,2025,1.98,2025-03-04,2025-04-02,30,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",150,,2,2,,1023,5/17/2026,400,,120%,2050,2,2050,2,2026-03-28,2026-04-18,22,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",171,,2,2,,1023,1/13/2025,400,,120%,2025,1.98,2025,1.98,2024-11-27,2024-12-14,18,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",171,,2,2,,1023,3/11/2026,400,,120%,2050,2,2050,2,2026-01-26,2026-04-08,73,29
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",258,,2,2,,1023,5/20/2026,400,,120%,2050,2,2050,2,2026-03-30,2026-04-18,20,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",165,,2,2,,1023,12/21/2024,400,,120%,1800,1.76,1800,1.76,2024-11-23,2025-02-05,75,47
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",165,,2,2,,1023,3/27/2026,400,,120%,2050,2,2050,2,2026-02-03,2026-04-18,75,23
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",217,1,2,2,,1023,5/8/2026,400,,120%,2050,2,2050,2,2026-04-09,2026-04-24,16,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",356,,2,2,,1023,4/10/2025,400,,120%,2025,1.98,2025,1.98,2025-02-25,2025-06-06,102,58
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",356,,2,2,,1023,4/17/2026,400,,120%,2050,2,2050,2,2026-03-02,2026-04-26,56,10
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",371,,2,2,,1023,2/26/2025,400,,120%,2025,1.98,2025,1.98,2025-01-17,2025-05-10,114,74
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",371,,2,2,,1023,3/10/2026,400,,120%,2050,2,2050,2,2026-01-15,2026-03-26,71,17
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",234,3,2,2,,1023,12/21/2025,400,,120%,2050,2,2050,2,2025-10-30,2025-12-30,62,10
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",149,4,2,2,,1023,2/11/2026,400,,120%,2050,2,2050,2,2025-12-25,2026-01-06,13,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",158,,2,2,,1023,7/8/2026,400,,120%,2050,2,2050,2,2026-05-11,2026-05-14,4,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",117,1,2,2,,1023,4/8/2026,400,,120%,2050,2,2050,2,2026-02-18,2026-03-12,23,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",155,,2,2,,1023,2/1/2025,400,,120%,2025,1.98,2025,1.98,2024-12-12,2025-02-28,79,28
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",155,,2,2,,1023,10/22/2025,400,,120%,2050,2,2050,2,2025-08-30,2025-10-14,46,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",239,3,2,2,,1023,8/5/2026,400,,120%,2050,2,2050,2,2026-06-23,2026-06-25,3,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",339,3,2,2,,1023,7/25/2026,400,,120%,2050,2,2050,2,2026-05-30,2026-06-02,4,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",379,,2,2,,1023,7/17/2026,400,,120%,2050,2,2050,2,2026-05-29,2026-05-31,3,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",134,3,2,2,,1023,7/9/2026,400,,120%,2050,2,2050,2,2026-05-16,2026-05-22,7,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",317,1,2,2,,1023,6/17/2026,400,,120%,2050,2,2050,2,2026-04-24,2026-05-01,8,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",363,,2,2,,1023,10/9/2025,400,,120%,2050,2,2050,2,2025-08-28,2025-09-17,21,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",363,,2,2,,1023,6/6/2026,400,,120%,2050,2,2050,2,2026-05-07,2026-05-16,10,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",118,1,2,2,,1023,7/20/2025,400,,120%,2075,2.03,2075,2.03,2025-06-03,2025-06-27,25,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",318,1,2,2,,1023,11/30/2024,400,,120%,2075,2.03,2075,2.03,2024-11-12,2024-11-28,17,0
Huntington,"2 Bed / 2 Bath, 1023 sq. ft.",324,2,2,2,,1023,8/19/2025,400,,120%,2100,2.05,2100,2.05,2025-07-02,2025-10-22,113,65
The 951 Apartments,"1 Bedroom, 1 Bathroom Standard",206,,1,1,1,750,Now,1050,12,50%,1050,1.4,1050,1.4,2024-05-06,,801,90
The 951 Apartments,,212,,1,1,1,800,2/5/2025,750,,80%,2000,2.5,2000,2.5,2025-02-05,2025-04-10,65,65
The 951 Apartments,,212,,1,1,1,800,7/13/2026,750,,80%,1375,1.72,1375,1.72,2026-06-30,2026-07-01,2,0
The 951 Apartments,,214,,1,1,1,800,9/10/2025,750,,80%,1700,2.13,1700,2.13,2025-09-06,2025-11-08,64,60
The 951 Apartments,,119,,1,1,1,940,11/8/2024,1000,,120%,1905,2.03,1905,2.03,2024-11-08,2024-12-30,53,53
The 951 Apartments,"1 Bedroom, 1.5 Bathrooms",210,,1,1,1,1440,Now,1500,12,80%,1500,1.04,1500,1.04,2024-05-06,,801,90
The 951 Apartments,"1 Bedroom, 1 Bathroom Standard",317,,1,1,,675,Now,1025,12,50%,1025,1.52,1025,1.52,2024-05-06,,801,90
The 951 Apartments,,209,,1,1,,675,10/17/2025,750,,60%,1200,1.78,1200,1.78,2025-10-17,2025-11-01,16,16
The 951 Apartments,,209,,1,1,,675,1/31/2026,750,,60%,1200,1.78,1200,1.78,2026-01-31,2026-02-10,11,11
The 951 Apartments,,415,,1,1,,675,11/10/2025,750,,60%,1225,1.81,1225,1.81,2025-11-01,2025-11-04,4,0
The 951 Apartments,,303,,1,1,,675,6/12/2026,750,,80%,1350,2,1350,2,2026-05-02,2026-05-14,13,0
The 951 Apartments,,215,,1,1,,675,5/11/2026,750,,80%,1350,2,1350,2,2026-04-22,2026-04-28,7,0
The 951 Apartments,,203,,1,1,,675,5/30/2025,750,,80%,1350,2,1350,2,2025-05-13,2025-09-30,141,124
The 951 Apartments,,409,,1,1,,675,8/10/2026,750,,80%,1375,2.04,1375,2.04,2026-06-30,2026-07-01,2,0
The 951 Apartments,,413,,1,1,,675,3/8/2025,750,,80%,1555,2.3,1555,2.3,2025-03-08,2025-03-17,10,10
The 951 Apartments,,115,,1,1,,675,3/29/2025,750,,80%,1555,2.3,1555,2.3,2025-03-29,2025-04-15,18,18
The 951 Apartments,,217,,1,1,,675,2/5/2025,750,,80%,1555,2.3,1555,2.3,2025-02-05,2025-04-28,83,83
The 951 Apartments,,205,,1,1,,675,1/29/2025,750,,80%,1555,2.3,1555,2.3,2025-01-29,2025-05-01,93,93
The 951 Apartments,,403,,1,1,,675,7/15/2025,750,,80%,1580,2.34,1580,2.34,2025-07-15,2025-08-02,19,19
The 951 Apartments,,405,,1,1,,675,11/7/2024,1000,,80%,1635,2.42,1635,2.42,2024-09-24,2024-11-25,63,19
The 951 Apartments,,117,,1,1,,676,6/9/2025,750,,80%,1630,2.41,1630,2.41,2025-05-13,2025-08-08,88,61
The 951 Apartments,,117,,1,1,,676,8/10/2026,,,80%,1425,2.11,1425,2.11,2026-06-30,2026-07-01,2,0
The 951 Apartments,"1 Bedroom, 1 Bathroom Standard",314,,1,1,,720,Now,1095,12,60%,1095,1.52,1095,1.52,2024-05-06,,801,90
The 951 Apartments,"1 Bedroom, 1 Bathroom Standard",308,,1,1,,720,Now,1095,12,60%,1095,1.52,1095,1.52,2024-05-06,,801,90
The 951 Apartments,,318,,1,1,,720,8/26/2025,750,,60%,1275,1.77,1275,1.77,2025-08-26,2025-11-13,80,80
The 951 Apartments,,306,,1,1,,720,6/12/2025,750,,60%,1275,1.77,1275,1.77,2025-06-12,2025-11-13,155,155
The 951 Apartments,,404,,1,1,,720,3/29/2025,750,,80%,1655,2.3,1655,2.3,2025-03-29,2025-04-28,31,31
The 951 Apartments,,404,,1,1,,720,12/19/2025,750,,80%,1325,1.84,1325,1.84,2025-11-20,2026-02-05,78,49
The 951 Apartments,,414,,1,1,,720,10/24/2025,750,,80%,1325,1.84,1325,1.84,2025-10-24,2025-11-14,22,22
The 951 Apartments,,416,,1,1,,720,12/5/2025,750,,80%,1325,1.84,1325,1.84,2025-11-20,2025-11-25,6,0
The 951 Apartments,,408,,1,1,,720,12/19/2025,750,,80%,1325,1.84,1325,1.84,2025-11-20,2025-12-12,23,0
The 951 Apartments,,312,,1,1,,720,5/19/2025,750,,80%,1425,1.98,1425,1.98,2025-05-13,2025-09-19,130,124
The 951 Apartments,,316,,1,1,,720,5/1/2026,750,,80%,1425,1.98,1425,1.98,2026-04-10,2026-05-23,44,23
The 951 Apartments,,304,,1,1,,720,7/7/2025,750,,80%,1425,1.98,1425,1.98,2025-05-13,2025-10-16,157,102
The 951 Apartments,,406,,1,1,,720,7/13/2026,750,,80%,1475,2.05,1475,2.05,2026-05-14,2026-05-15,2,0
The 951 Apartments,,204,,1,1,,796,11/1/2025,750,,80%,1300,1.63,1300,1.63,2025-10-24,2025-11-07,15,7
The 951 Apartments,,319,,2,2,,1061,8/26/2025,750,,80%,1775,1.67,1775,1.67,2025-08-26,2026-02-18,177,177
The 951 Apartments,,219,,2,2,,1061,9/24/2024,1000,,80%,1900,1.79,1900,1.79,2024-09-24,2024-10-30,37,37
The 951 Apartments,,219,,2,2,,1061,11/10/2025,750,,80%,1775,1.67,1775,1.67,2025-11-01,2025-12-16,46,37
The 951 Apartments,,401,,2,2,,1061,6/16/2025,750,,80%,1850,1.74,1850,1.74,2025-05-24,2026-01-29,251,228
The 951 Apartments,,419,,2,2,,1061,4/29/2026,750,,120%,2000,1.89,2000,1.89,2026-04-10,2026-05-23,44,25
The 951 Apartments,,402,,2,2,,1140,9/15/2025,750,,120%,2050,1.8,2050,1.8,2025-09-06,2025-09-12,7,0
The 951 Apartments,"2 Bedrooms, 2 Bathrooms",302,,2,2,,1141,Now,1500,12,80%,1500,1.31,1500,1.31,2024-05-06,,801,90
The 951 Apartments,"2 Bedrooms, 2 Bathrooms",320,,2,2,,1141,Now,1550,12,80%,1550,1.36,1550,1.36,2024-05-06,,801,90
The 951 Apartments,,220,,2,2,,1141,6/9/2025,750,,80%,1900,1.67,1900,1.67,2025-05-13,2026-03-11,303,276
The 951 Apartments,,202,,2,2,,1141,12/1/2024,1000,,120%,2275,1.99,2275,1.99,2024-11-09,2024-11-21,13,0
River Quarry Apartments,Plan A1,165615,,1,1,,550,8/26/2023,300,,80%,1304,2.37,1304,2.37,,2023-10-26,,
River Quarry Apartments,Plan A1,165615,,1,1,,550,12/31/2024,300,12,80%,1406,2.56,1406,2.56,2024-11-26,2025-01-01,37,2
River Quarry Apartments,Plan A1,150435,3,1,1,,550,7/7/2024,300,12,80%,1473,2.68,1473,2.68,2024-06-04,2024-06-27,24,0
River Quarry Apartments,Plan A1,150435,3,1,1,,550,6/18/2025,300,12,80%,1406,2.56,1406,2.56,2025-06-17,2025-09-23,99,98
River Quarry Apartments,Plan A1,166815,,1,1,,550,8/7/2025,300,12,80%,1406,2.56,1406,2.56,2025-05-20,2025-10-21,155,76
River Quarry Apartments,Plan A1,150824,2,1,1,,550,9/6/2023,300,,80%,1365,2.48,1365,2.48,2023-08-02,2023-12-02,123,88
River Quarry Apartments,Plan A1,150824,2,1,1,,550,7/8/2024,300,12,80%,1406,2.56,1406,2.56,2024-06-06,2024-11-23,171,139
River Quarry Apartments,Plan A1,150416,,1,1,,550,2/29/2024,300,12,80%,1421,2.58,1421,2.58,2024-01-24,2024-04-07,75,39
River Quarry Apartments,Plan A1,167823,2,1,1,,550,9/9/2024,300,12,80%,1431,2.6,1431,2.6,2024-07-13,2025-01-08,180,122
River Quarry Apartments,Plan A1,150833,,1,1,,550,8/13/2024,300,12,80%,1431,2.6,1431,2.6,2024-06-29,2024-12-11,166,121
River Quarry Apartments,Plan A1,150833,,1,1,,550,6/4/2025,300,12,80%,1431,2.6,1431,2.6,2025-04-22,2025-09-27,159,116
River Quarry Apartments,Plan A1,166834,,1,1,,550,4/24/2024,300,14,80%,1434,2.61,1434,2.61,2024-03-13,2024-03-14,2,0
River Quarry Apartments,Plan A1,166813,,1,1,,550,2/19/2024,300,12,80%,1471,2.67,1471,2.67,2023-12-28,2024-04-09,104,51
River Quarry Apartments,Plan A1,166813,,1,1,,550,5/5/2025,300,12,80%,1557,2.83,1557,2.83,2025-04-01,2025-06-24,85,51
River Quarry Apartments,Plan A1,166813,,1,1,,550,11/4/2025,300,12,80%,1459,2.65,1459,2.65,2025-09-30,2026-01-10,103,68
River Quarry Apartments,Plan A1,165614,,1,1,,550,9/13/2023,300,,80%,1365,2.48,1365,2.48,2023-08-08,2023-11-05,90,54
River Quarry Apartments,Plan A1,165614,,1,1,,550,9/5/2024,300,12,80%,1471,2.67,1471,2.67,2024-07-29,2024-08-12,15,0
River Quarry Apartments,Plan A1,150415,,1,1,,550,10/20/2023,300,,80%,1600,2.91,1600,2.91,2023-10-05,2023-11-07,34,19
River Quarry Apartments,Plan A1,150415,,1,1,,550,11/13/2025,300,12,80%,1473,2.68,1473,2.68,2025-08-30,2026-02-08,163,88
River Quarry Apartments,Plan A1,150834,,1,1,,550,11/16/2023,300,,80%,1434,2.61,1434,2.61,2023-10-07,2024-01-19,105,65
River Quarry Apartments,Plan A1,150834,,1,1,,550,7/7/2024,300,12,80%,1473,2.68,1473,2.68,2024-05-31,2024-06-25,26,0
River Quarry Apartments,Plan A1,166825,,1,1,,550,5/24/2024,300,12,80%,1473,2.68,1473,2.68,2024-04-19,2024-06-12,55,20
River Quarry Apartments,Plan A1,165616,,1,1,,550,9/3/2023,300,,80%,1432,2.6,1432,2.6,2023-08-02,2023-10-13,73,41
River Quarry Apartments,Plan A1,165616,,1,1,,550,10/20/2025,300,12,80%,1481,2.69,1481,2.69,2025-09-26,2025-11-14,50,26
River Quarry Apartments,Plan A1,165635,,1,1,,550,8/28/2024,300,12,80%,1600,2.91,1600,2.91,2024-07-24,2024-07-31,8,0
River Quarry Apartments,Plan A1,165635,,1,1,,550,6/13/2025,300,12,80%,1503,2.73,1503,2.73,2025-05-20,2025-07-22,64,40
River Quarry Apartments,Plan A1,165624,,1,1,,550,9/20/2023,300,,80%,1365,2.48,1365,2.48,2023-08-16,2023-11-14,91,56
River Quarry Apartments,Plan A1,165624,,1,1,,550,11/28/2025,300,12,80%,1507,2.74,1507,2.74,2025-10-25,2026-02-17,116,82
